# X Normalized_Averaged_Y Std_Dev_Y
116.477642244 0.000033559 0.797156591
116.499849309 0.000054627 1.954557236
116.522056374 -0.000106033 3.832917911
116.544263439 -0.000005079 2.052405551
116.566470504 -0.000088829 1.226615986
116.588677569 -0.000249949 2.079568067
116.610884634 -0.000310558 2.448168925
116.633091699 -0.000204537 1.281934593
116.655298764 -0.000068174 0.693345914
116.677505829 -0.000108563 2.188139295
116.699712894 0.000025917 2.589969391
116.721919959 0.000155660 3.775020745
116.744127024 0.000054665 1.994240613
116.766334089 0.000075737 2.909464154
116.788541154 0.000031679 2.468913631
116.810748219 -0.000291428 4.267476930
116.832955284 -0.000183980 1.613131326
116.855162350 -0.000036154 1.124117931
116.877369415 -0.000056353 0.923726610
116.899576480 0.000006665 1.774514303
116.921783545 -0.000002135 2.395830552
116.943990610 -0.000183919 5.256501591
116.966197675 -0.000209675 0.840342511
116.988404740 -0.000164153 2.191250987
117.010611805 -0.000042996 2.252695577
117.032818870 -0.000336507 1.483752158
117.055025935 -0.000439785 2.150982895
117.077233000 -0.000197430 4.713039372
117.099440065 -0.000142279 2.779365489
117.121647130 0.000095517 3.262244500
117.143854195 0.000580308 0.391098436
117.166061260 0.000249506 1.158914237
117.188268325 -0.000017413 0.777406463
117.210475390 -0.000179030 3.544420041
117.232682455 -0.000139480 2.440491868
117.254889520 -0.000026501 0.915217347
117.277096585 0.000150983 3.007914846
117.299303650 0.000191396 0.305935241
117.321510715 0.000087956 0.529365456
117.343717780 -0.000104003 0.612726575
117.365924845 0.000138342 3.430078118
117.388131910 0.000110184 3.831448707
117.410338975 -0.000108019 2.908865861
117.432546040 -0.000289811 0.850819061
117.454753105 -0.000359469 0.691816647
117.476960170 -0.000356750 0.600691767
117.499167235 -0.000336551 7.229716944
117.521374300 -0.000224179 6.040331119
117.543581365 -0.000069332 3.672774209
117.565788430 0.000051888 4.563709218
117.587995495 -0.000132104 3.418101678
117.610202560 -0.000331674 3.708299742
117.632409625 -0.000048830 1.264315024
117.654616690 0.000029944 1.947558181
117.676823755 -0.000032830 1.520518992
117.699030820 -0.000295523 2.665018011
117.721237885 -0.000298315 3.437504577
117.743444950 -0.000217507 4.206010953
117.765652015 -0.000136695 3.368357002
117.787859080 -0.000183809 2.844375828
117.810066145 -0.000202156 1.832888753
117.832273210 -0.000080964 3.634938888
117.854480275 -0.000143438 2.095608980
117.876687340 -0.000167951 2.916612297
117.898894405 -0.000046752 2.423401650
117.921101470 -0.000204088 1.023777624
117.943308535 -0.000145570 1.758746645
117.965515600 0.000339264 1.593683649
117.987722665 0.000045007 3.628353713
118.009929731 -0.000129454 3.420077439
118.032136796 -0.000008243 0.694528167
118.054343861 0.000018825 0.935559610
118.076550926 -0.000051864 0.954083317
118.098757991 -0.000233753 3.294745175
118.120965056 -0.000259192 1.817275371
118.143172121 -0.000230381 3.009558784
118.165379186 -0.000149565 0.460820035
118.187586251 -0.000068714 4.011379084
118.209793316 -0.000051003 3.701502292
118.232000381 -0.000082876 1.644500364
118.254207446 0.000098986 2.427248486
118.276414511 0.000134770 3.285268174
118.298621576 0.000043482 3.804172325
118.320828641 -0.000178803 3.096405806
118.343035706 -0.000173915 0.190946607
118.365242771 -0.000029956 3.329080052
118.387449836 -0.000029956 4.073538441
118.409656901 0.000008062 5.420353379
118.431863966 0.000048177 4.073191798
118.454071031 -0.000032651 1.056748010
118.476278096 -0.000059909 2.708225787
118.498485161 -0.000048940 3.602977903
118.520692226 0.000011666 3.156590444
118.542899291 -0.000082995 1.882701117
118.565106356 -0.000205295 2.339281826
118.587313421 -0.000185137 3.664339215
118.609520486 -0.000387520 2.344751369
118.631727551 -0.000517546 7.853856265
118.653934616 -0.000194281 6.376344714
118.676141681 -0.000104257 1.236906732
118.698348746 -0.000072410 2.966390166
118.720555811 -0.000011791 0.718488295
118.742762876 -0.000228015 2.635124382
118.764969941 -0.000268880 3.514609757
118.787177006 0.000195986 0.480479358
118.809384071 -0.000036620 1.854812306
118.831591136 -0.000218695 2.475748676
118.853798201 -0.000077223 0.509653308
118.876005266 -0.000255039 1.193977764
118.898212331 -0.000301394 1.141736166
118.920419396 -0.000079082 2.431752033
118.942626461 -0.000115321 1.444394012
118.964833526 -0.000141041 1.307306169
118.987040591 -0.000120839 2.434204416
119.009247656 -0.000235019 1.797090617
119.031454721 -0.000100897 1.948448730
119.053661786 0.000323542 2.453985793
119.075868851 0.000150124 1.877468905
119.098075916 0.000263712 4.222965545
119.120282981 0.000645367 4.577779483
119.142490046 0.000039042 1.686514492
119.164697111 -0.000108496 1.054607002
119.186904177 0.000107907 3.383018217
119.209111242 -0.000094207 3.678196385
119.231318307 -0.000179728 1.937049755
119.253525372 -0.000172020 1.958017286
119.275732437 -0.000091200 2.917109969
119.297939502 -0.000097092 2.905668804
119.320146567 -0.000157760 1.176093497
119.342353632 -0.000218433 0.646065197
119.364560697 -0.000423568 2.198844218
119.386767762 -0.000584134 4.028843921
119.408974827 -0.000139571 1.370079376
119.431181892 -0.000124868 2.046876095
119.453388957 -0.000211727 2.559930338
119.475596022 0.000071306 3.560874543
119.497803087 0.000032876 2.319772028
119.520010152 -0.000143452 0.553878195
119.542217217 -0.000365828 1.646247211
119.564424282 -0.000158328 3.437127081
119.586631347 0.000089867 3.757018417
119.608838412 0.000089867 1.454798816
119.631045477 -0.000215935 2.291124712
119.653252542 -0.000326672 2.914128354
119.675459607 0.000158480 2.811650682
119.697666672 0.000003951 2.851703565
119.719873737 -0.000144208 1.550964523
119.742080802 -0.000043116 4.742810648
119.764287867 -0.000065121 2.295703696
119.786494932 -0.000105567 0.964823680
119.808701997 -0.000145999 3.449418741
119.830909062 -0.000113118 1.871508435
119.853116127 -0.000150019 2.332745237
119.875323192 -0.000291521 0.470436820
119.897530257 -0.000127884 2.077248933
119.919737322 -0.000011291 2.231925602
119.941944387 0.000029156 3.348129360
119.964151452 -0.000168292 1.553206073
119.986358517 -0.000108164 2.193256067
120.008565582 0.000204302 3.310491332
120.030772647 -0.000098937 1.781252027
120.052979712 -0.000228804 1.429101450
120.075186777 -0.000218536 3.255691393
120.097393842 -0.000380269 2.478068761
120.119600907 -0.000298641 3.147826340
120.141807972 -0.000063645 4.572458519
120.164015037 -0.000104059 2.046662863
120.186222102 -0.000119817 2.096196846
120.208429167 -0.000125037 0.128450230
120.230636232 -0.000165484 4.748349461
120.252843297 -0.000074968 1.278503505
120.275050362 -0.000004013 4.282835313
120.297257427 -0.000388181 3.566040020
120.319464492 -0.000343063 2.113209219
120.341671558 -0.000100375 1.956031311
120.363878623 0.000142313 5.362902651
120.386085688 0.000107447 4.796610811
120.408292753 -0.000097515 3.087495621
120.430499818 -0.000501991 7.085620024
120.452706883 -0.000353302 2.421135118
120.474913948 -0.000074747 3.392318866
120.497121013 0.000087026 2.496041079
120.519328078 -0.000105922 2.921655457
120.541535143 -0.000293159 3.080748164
120.563742208 -0.000272923 2.638026376
120.585949273 -0.000083889 0.403739732
120.608156338 0.000024117 2.336937566
120.630363403 -0.000077008 2.617061185
120.652570468 -0.000231056 3.143170788
120.674777533 -0.000400835 2.966637794
120.696984598 -0.000582730 2.361340383
120.719191663 -0.000212431 2.100608193
120.741398728 0.000021262 2.662385006
120.763605793 0.000001029 1.649094950
120.785812858 -0.000095849 2.591725676
120.808019923 -0.000074242 4.362861778
120.830226988 0.000087580 4.948094641
120.852434053 0.000089854 1.905498709
120.874641118 0.000018380 1.726043441
120.896848183 -0.000124623 0.912491681
120.919055248 -0.000326906 0.669737285
120.941262313 -0.000342533 1.132464812
120.963469378 -0.000199729 3.556018770
120.985676443 -0.000037937 1.669871023
121.007883508 0.000041703 3.093721531
121.030090573 0.000063947 2.374332816
121.052297638 0.000104395 2.690369092
121.074504703 0.000169895 1.346901062
121.096711768 0.000222904 1.183092819
121.118918833 0.000101561 2.408887177
121.141125898 0.000006782 1.600474704
121.163332963 -0.000059912 1.552235286
121.185540028 -0.000059912 0.741744450
121.207747093 -0.000045855 1.080756088
121.229954158 -0.000012637 1.111636452
121.252161223 0.000068265 1.785141502
121.274368288 -0.000132572 2.429326665
121.296575353 -0.000323697 3.339733049
121.318782418 -0.000182106 5.199791061
121.340989483 -0.000040544 2.930850290
121.363196548 0.000018768 0.823940080
121.385403613 -0.000122797 0.965750023
121.407610678 0.000112315 1.504561888
121.429817743 0.000183096 1.208316471
121.452024808 -0.000261864 0.938437369
121.474231873 -0.000140804 1.265754727
121.496438939 -0.000059473 2.916064837
121.518646004 -0.000221284 4.280960382
121.540853069 -0.000006518 1.275076866
121.563060134 0.000157991 0.473287596
121.585267199 0.000178219 1.488447605
121.607474264 0.000104887 1.181396841
121.629681329 0.000059912 2.863969409
121.651888394 0.000059912 3.078126169
121.674095459 -0.000076560 1.829812256
121.696302524 -0.000179116 1.769916324
121.718509589 -0.000238880 4.179737249
121.740716654 0.000064540 3.392608993
121.762923719 0.000135763 3.167250155
121.785130784 0.000001675 1.462195057
121.807337849 0.000042081 2.799246419
121.829544914 -0.000110301 2.975246014
121.851751979 -0.000376433 2.534967597
121.873959044 -0.000214607 4.519753130
121.896166109 -0.000028448 4.880599278
121.918373174 0.000103975 1.536827344
121.940580239 -0.000280354 0.306883111
121.962787304 -0.000135134 1.223989024
121.984994369 0.000204474 3.319861099
122.007201434 -0.000018020 4.111404852
122.029408499 -0.000035062 1.201051380
122.051615564 -0.000037791 3.275811127
122.073822629 -0.000381688 5.127300431
122.096029694 -0.000247393 4.984093200
122.118236759 -0.000014352 1.855045638
122.140443824 -0.000075018 2.547880393
122.162650889 -0.000044005 3.259305915
122.184857954 0.000011126 5.411015639
122.207065019 0.000051559 3.360531769
122.229272084 -0.000133055 3.006744551
122.251479149 -0.000293193 1.246442096
122.273686214 -0.000272968 4.503270706
122.295893279 0.000000372 4.898410818
122.318100344 0.000138177 2.501813365
122.340307409 -0.000064144 4.878321515
122.362514474 -0.000248835 1.675256015
122.384721539 -0.000168784 0.340294495
122.406928604 0.000316783 3.440269346
122.429135669 0.000156420 3.244771750
122.451342734 -0.000101235 3.656489813
122.473549799 -0.000404712 1.783549533
122.495756864 -0.000419379 1.191454965
122.517963929 -0.000314486 1.792565907
122.540170994 -0.000091833 5.068020820
122.562378059 -0.000210199 1.387406042
122.584585124 -0.000238580 4.014616511
122.606792189 -0.000179735 3.997883208
122.628999254 -0.000179735 2.327196779
122.651206319 -0.000046097 1.521512333
122.673413385 0.000168297 0.816184757
122.695620450 0.000006480 0.884753055
122.717827515 0.000047528 0.189645252
122.740034580 0.000229643 0.961016962
122.762241645 0.000411777 3.796207217
122.784448710 0.000237146 3.382848150
122.806655775 -0.000135228 6.462139245
122.828862840 -0.000438796 4.719443240
122.851069905 -0.000119194 5.339150082
122.873276970 0.000312793 6.299016030
122.895484035 -0.000091961 2.384908424
122.917691100 -0.000209688 1.447074718
122.939898165 -0.000167974 3.689643141
122.962105230 0.000014167 4.009413223
122.984312295 -0.000061371 7.569338098
123.006519360 -0.000190618 8.346844643
123.028726425 -0.000231075 1.168362800
123.050933490 -0.000111851 1.155148525
123.073140555 -0.000012513 1.481447974
123.095347620 -0.000053016 1.516033633
123.117554685 -0.000127026 1.602948808
123.139761750 -0.000116153 0.337824364
123.161968815 0.000065975 7.338365382
123.184175880 0.000054676 3.379622823
123.206382945 0.000014197 1.609987757
123.228590010 -0.000026276 3.235321289
123.250797075 -0.000214021 1.277716142
123.273004140 -0.000286042 1.162957431
123.295211205 -0.000184863 3.607417125
123.317418270 -0.000122085 2.833491842
123.339625335 -0.000156432 1.373962953
123.361832400 -0.000298052 3.047773273
123.384039465 -0.000139304 2.375812172
123.406246530 -0.000028967 1.910759662
123.428453595 0.000024447 2.956890944
123.450660660 -0.000157684 1.699500653
123.472867725 -0.000250771 1.104574719
123.495074790 -0.000248192 3.212049535
123.517281855 0.000055418 3.493392332
123.539488920 0.000179729 1.984575218
123.561695985 0.000125890 1.258164484
123.583903050 -0.000359976 0.936684725
123.606110115 -0.000322002 2.325219809
123.628317180 -0.000057573 3.146242723
123.650524245 -0.000239689 0.907741428
123.672731310 -0.000272358 1.151635812
123.694938375 -0.000185251 0.355943990
123.717145440 0.000098113 1.095983420
123.739352505 0.000179732 1.455473119
123.761559570 0.000156201 1.439718962
123.783766635 0.000054997 1.850200715
123.805973700 -0.000091917 1.078142677
123.828180766 -0.000209690 1.655983112
123.850387831 -0.000209690 1.421183617
123.872594896 -0.000065118 1.923118315
123.894801961 0.000085341 2.691559277
123.917009026 0.000166305 5.284146794
123.939216091 -0.000056716 2.668551848
123.961423156 -0.000218046 1.384785390
123.983630221 -0.000157366 3.426853705
124.005837286 -0.000273806 2.240009738
124.028044351 -0.000335419 0.917337084
124.050251416 -0.000274687 4.022820547
124.072458481 0.000008603 0.639707050
124.094665546 0.000011787 1.773770816
124.116872611 -0.000372823 1.250610345
124.139079676 -0.000273168 0.429998564
124.161286741 -0.000093683 0.816978178
124.183493806 0.000149272 2.051223110
124.205700871 -0.000112977 1.866927562
124.227907936 -0.000302656 3.881163365
124.250115001 -0.000404143 6.529172064
124.272322066 -0.000019581 0.419323659
124.294529131 0.000093111 3.729277630
124.316736196 -0.000022839 4.142116581
124.338943261 -0.000306225 3.446613077
124.361150326 -0.000188190 3.411343239
124.383357391 0.000115226 0.938063176
124.405564456 -0.000168249 5.051995079
124.427771521 -0.000282605 5.062949247
124.449978586 -0.000183966 3.874838891
124.472185651 0.000524705 3.986508590
124.494392716 0.000402725 0.627593237
124.516599781 -0.000008272 3.553232625
124.538806846 -0.000048740 0.248282308
124.561013911 0.000057562 3.729982252
124.583220976 0.000100043 5.745113835
124.605428041 -0.000223886 1.960545008
124.627635106 -0.000051156 3.903586240
124.649842171 0.000179735 3.923190278
124.672049236 0.000179735 0.907271707
124.694256301 0.000016124 2.838951738
124.716463366 -0.000113162 3.232964608
124.738670431 -0.000092914 2.278675903
124.760877496 -0.000210323 1.936663200
124.783084561 -0.000299558 3.443241604
124.805291626 -0.000299544 5.097615000
124.827498691 -0.000119048 2.866504881
124.849705756 0.000025022 0.548193182
124.871912821 0.000085762 2.283295034
124.894119886 -0.000269170 1.166121843
124.916326951 -0.000442500 3.896032834
124.938534016 -0.000361537 5.670191390
124.960741081 -0.000083057 1.275167789
124.982948147 0.000009698 0.309314596
125.005155212 -0.000085101 1.627966977
125.027362277 0.000198418 1.361989462
125.049569342 0.000133489 1.193007848
125.071776407 -0.000202507 1.614007137
125.093983472 -0.000081078 0.175780696
125.116190537 -0.000041696 1.369174012
125.138397602 -0.000066022 2.850660837
125.160604667 -0.000126784 4.071107615
125.182811732 -0.000300937 2.346965115
125.205018797 -0.000442691 5.065242314
125.227225862 0.000023032 2.483172257
125.249432927 0.000085601 2.683844611
125.271639992 -0.000018725 6.459666828
125.293847057 0.000042039 1.530359299
125.316054122 0.000074204 3.053367801
125.338261187 0.000016253 4.271470183
125.360468252 -0.000307822 2.583247493
125.382675317 -0.000056023 1.917651578
125.404882382 0.000204102 1.738192991
125.427089447 -0.000038953 7.081413238
125.449296512 -0.000169913 3.589572586
125.471503577 -0.000271225 1.723499480
125.493710642 -0.000372494 2.228071260
125.515917707 -0.000355672 0.925179683
125.538124772 -0.000336692 0.881940656
125.560331837 -0.000356946 4.450613338
125.582538902 -0.000430384 1.174203241
125.604745967 -0.000455180 2.358490182
125.626953032 -0.000394379 3.965149073
125.649160097 -0.000054754 0.472245030
125.671367162 0.000140877 1.186996748
125.693574227 0.000120612 3.950151865
125.715781292 0.000041997 3.624954792
125.737988357 0.000019519 2.587015846
125.760195422 0.000059779 4.091615027
125.782402487 0.000019270 2.537008469
